央视,#genre#
青海卫视,http://111.56.121.176/050000001888/5000000188800000061/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000061
青海卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,https://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/qinghai/1000/01.m3u8?&HlsSubType=&encrypt=
青海卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/jsb1.m3u8?id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://39.134.168.76/PLTV/1/224/3221225622/index.m3u8
青海卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=qhws&ip=whus07&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=qhws&ip=whus15&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=qhws&usign=X2titIGzYm9iZjGtuvCYkg
青海卫视,http://38.75.136.137:82/live2/bfgd.m3u8?id=4200000111&usign=X2titIGzYm9iZjGtuvCYkg
云南卫视,http://111.56.121.176/050000001888/5000000188800000216/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000216
云南卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=ynws&usign=X2titIGzYm9iZjGtuvCYkg
云南卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/yunnan/1000/01.m3u8?&HlsSubType=&encrypt=
云南卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=ynws&usign=X2titIGzYm9iZjGtuvCYkg
云南卫视,http://39.134.168.76/PLTV/1/224/3221225632/index.m3u8
云南卫视,https://zhzt.edehong.com:8001/srs1/live/2557455.flv
云南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=ynws&usign=X2titIGzYm9iZjGtuvCYkg
云南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=ynws&usign=X2titIGzYm9iZjGtuvCYkg
云南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=ynws&usign=X2titIGzYm9iZjGtuvCYkg
云南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=ynws&usign=X2titIGzYm9iZjGtuvCYkg
江西卫视,http://111.56.121.176/050000001888/5000000188800000052/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000052
江西卫视,http://39.136.34.211/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225756/01.m3u8?fmt=ts2hls
江西卫视,http://39.136.34.114/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225756/01.m3u8?fmt=ts2hls
江西卫视,http://39.136.34.120/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225756/01.m3u8?fmt=ts2hls
江西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/jxwshd/50/20190820/01.m3u8?&HlsSubType=&encrypt=
江西卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=jxws&usign=X2titIGzYm9iZjGtuvCYkg
江西卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=jxws&usign=X2titIGzYm9iZjGtuvCYkg
江西卫视,http://[2409:8087:1006:301:2026::19]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225652/01.m3u8?fmt=ts2hls
江西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=jxws&usign=X2titIGzYm9iZjGtuvCYkg
江西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=jxws&usign=X2titIGzYm9iZjGtuvCYkg
江西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=jxws&usign=X2titIGzYm9iZjGtuvCYkg
江西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=jxws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://111.56.121.176/050000001888/5000000188800000043/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000043
河南卫视,http://111.56.121.176/050000001888/5000000188800000085/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000085
河南卫视,https://hlsbkmgsplive.miguvideo.com/wd-henanwssd-600/01.m3u8?&HlsSubType=&encrypt=
河南卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=haws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://39.134.168.76/PLTV/1/224/3221225584/index.m3u8
河南卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=haws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://[2409:8087:1006:301:2026::19]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225636/01.m3u8?fmt=ts2hls
河南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=haws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=haws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=haws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=haws&usign=X2titIGzYm9iZjGtuvCYkg
河南卫视,http://hnqf.chinashadt.com:2036/live/2.stream/playlist.m3u8
河南卫视,http://media.hndyjyfw.gov.cn/live/jz-hnweishi/live.m3u8
陕西卫视,http://111.56.121.176/050000001888/5000000188800000066/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000066
陕西卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=snws&usign=X2titIGzYm9iZjGtuvCYkg
陕西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/51/20220809/01.m3u8?&HlsSubType=&encrypt=
陕西卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/shan3xiws/50/20220809/01.m3u8?&HlsSubType=&encrypt=
陕西卫视,http://39.134.168.76/PLTV/1/224/3221225628/index.m3u8
陕西卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=snws&usign=X2titIGzYm9iZjGtuvCYkg
陕西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=snws&usign=X2titIGzYm9iZjGtuvCYkg
陕西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=snws&usign=X2titIGzYm9iZjGtuvCYkg
陕西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=snws&usign=X2titIGzYm9iZjGtuvCYkg
陕西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=snws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://111.56.121.176/050000001888/5000000188800000099/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000099
吉林卫视,http://111.56.121.176/050000001888/5000000188800000098/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000098
吉林卫视,https://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/jilin/1000/01.m3u8?&HlsSubType=&encrypt=
吉林卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=jlws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://39.134.168.76/PLTV/1/224/3221225586/index.m3u8
吉林卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=jlws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=jlws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=jlws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=jlws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=jlws&usign=X2titIGzYm9iZjGtuvCYkg
吉林卫视,http://38.75.136.137:82/live1/hoge.m3u8?ip=jltv&id=351&usign=X2titIGzYm9iZjGtuvCYkg
广西卫视,http://111.56.121.176/050000001888/5000000188800000102/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000102
广西卫视,https://hlsbkmgsplive.miguvideo.com/wd-guangxiwssd-600/01.m3u8?&HlsSubType=&encrypt=
广西卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=gxws&usign=X2titIGzYm9iZjGtuvCYkg
广西卫视,http://39.134.168.76/PLTV/1/224/3221225598/index.m3u8
广西卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=gxws&usign=X2titIGzYm9iZjGtuvCYkg
广西卫视,rtmp://live.gxrb.com.cn/hls/a23
广西卫视,http://[2409:8087:1006:301:2026::12]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225645/01.m3u8?fmt=ts2hls
广西卫视,http://[2409:8087:1006:301:2026::16]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225645/01.m3u8?fmt=ts2hls
广西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=gxws&usign=X2titIGzYm9iZjGtuvCYkg
广西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=gxws&usign=X2titIGzYm9iZjGtuvCYkg
广西卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=gxws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live1/xztv.m3u8?id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://111.56.121.176/050000001888/5000000188800000072/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000072
西藏卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/xizang/1000/01.m3u8?&HlsSubType=&encrypt=
西藏卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://39.134.168.76/PLTV/1/224/3221225648/index.m3u8
西藏卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xzws&ip=whus15&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=xzws&usign=X2titIGzYm9iZjGtuvCYkg
西藏卫视,http://38.75.136.137:82/live2/bfgd.m3u8?id=4200000121&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://111.56.121.176/050000001888/5000000188800000059/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000059
内蒙古卫视,http://38.75.136.137:82/live2/nmtv.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://39.136.34.124/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://39.136.34.124/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://39.136.34.114/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://39.136.34.116/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://39.136.34.118/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://39.136.34.120/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://39.136.34.122/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,https://hlsbkmgsplive.miguvideo.com/envivo_w/2018/SD/neimeng/1000/01.m3u8?&HlsSubType=&encrypt=
内蒙古卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live1/jsb1.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://39.134.168.76/PLTV/1/224/3221225626/index.m3u8
内蒙古卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=nmgws&ip=whus14&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/3208526general.m3u8?txSecret=eb5a3102dd5406c7ffeddf560b024952&txTime=76B2F9A0
内蒙古卫视,http://[2409:8087:1006:301:2026::1b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1006:301:2026::1b]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1006:301:2026::19]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1006:301:2026::19]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1006:301:2026::1a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225676/01.m3u8?fmt=ts2hls
内蒙古卫视,http://[2409:8087:1006:301:2026::1a]/gslbserv.iptv.nm.chinamobile.com/PLTV/88888890/224/3221225765/01.m3u8?fmt=ts2hls
内蒙古卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=nmgws&usign=X2titIGzYm9iZjGtuvCYkg
内蒙古卫视,http://38.75.136.137:82/live2/bfgd.m3u8?id=4200000110&usign=X2titIGzYm9iZjGtuvCYkg
四川卫视,http://111.56.121.176/050000001888/5000000188800000069/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000069
四川卫视,http://111.56.121.176/050000001888/5000000188800000089/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000089
四川卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=scws&usign=X2titIGzYm9iZjGtuvCYkg
四川卫视,http://39.134.168.76/PLTV/1/224/3221225592/index.m3u8
四川卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=scws&usign=X2titIGzYm9iZjGtuvCYkg
四川卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=scws&usign=X2titIGzYm9iZjGtuvCYkg
四川卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=scws&usign=X2titIGzYm9iZjGtuvCYkg
四川卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=scws&usign=X2titIGzYm9iZjGtuvCYkg
四川卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=scws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,https://hls.ningxiahuangheyun.com/tv/nxws.m3u8
宁夏卫视,http://111.56.121.176/050000001888/5000000188800000060/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000060
宁夏卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/ningxia/1000/01.m3u8?&HlsSubType=&encrypt=
宁夏卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://38.75.136.137:82/live1/jsb1.m3u8?id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://39.134.168.76/PLTV/1/224/3221225638/index.m3u8
宁夏卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=nxws&ip=whus14&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,https://livepgc.cmc.ningxiahuangheyun.com/tv/nxws.m3u8
宁夏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=nxws&usign=X2titIGzYm9iZjGtuvCYkg
宁夏卫视,http://38.75.136.137:82/live2/bfgd.m3u8?id=4200000118&usign=X2titIGzYm9iZjGtuvCYkg
甘肃卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=gsws&usign=X2titIGzYm9iZjGtuvCYkg
甘肃卫视,https://hlsbkmgsplive.miguvideo.com/envivo_v/2018/SD/gansu/1000/01.m3u8?&HlsSubType=&encrypt=
甘肃卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=gsws&usign=X2titIGzYm9iZjGtuvCYkg
甘肃卫视,http://39.134.168.76/PLTV/1/224/3221225636/index.m3u8
甘肃卫视,rtmp://liveout.gstv.com.cn/49048r/y3nga4
甘肃卫视,https://hls.gstv.com.cn/skt649/e0u920.m3u8
甘肃卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=gsws&usign=X2titIGzYm9iZjGtuvCYkg
甘肃卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=gsws&usign=X2titIGzYm9iZjGtuvCYkg
甘肃卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=gsws&usign=X2titIGzYm9iZjGtuvCYkg
甘肃卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=gsws&usign=X2titIGzYm9iZjGtuvCYkg
重庆卫视,http://111.56.121.176/050000001888/5000000188800000081/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000081
重庆卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/2018/SD/chongqing/1000/01.m3u8?&HlsSubType=&encrypt=
重庆卫视,http://39.134.168.76/PLTV/1/224/3221225576/index.m3u8
重庆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=cqws&usign=X2titIGzYm9iZjGtuvCYkg
重庆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=cqws&usign=X2titIGzYm9iZjGtuvCYkg
重庆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=cqws&usign=X2titIGzYm9iZjGtuvCYkg
重庆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=cqws&usign=X2titIGzYm9iZjGtuvCYkg
重庆卫视,http://media.hndyjyfw.gov.cn/live/jz-chongqingweishi/live.m3u8
新疆卫视,http://111.56.121.176/050000001888/5000000188800000073/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000073
新疆卫视,http://38.75.136.137:82/live1/xjtv.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,https://hlsbkmgsplive.miguvideo.com/wd-xinjiangwssd-600/01.m3u8?&HlsSubType=&encrypt=
新疆卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/jsb1.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://39.134.168.76/PLTV/1/224/3221225630/index.m3u8
新疆卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xjws&ip=whus17&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=xjws&usign=X2titIGzYm9iZjGtuvCYkg
新疆卫视,http://38.75.136.137:82/live2/bfgd.m3u8?id=4200000150&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,http://111.56.121.176/050000001888/5000000188800000058/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000058
海南卫视,http://111.56.121.176/050000001888/5000000188800000087/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000087
海南卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=lyws&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,https://hlsbkmgsplive.miguvideo.com/envivo_x/SD/lvyou/711/01.m3u8?&HlsSubType=&encrypt=
海南卫视,http://39.134.168.76/PLTV/1/224/3221225620/index.m3u8
海南卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=lyws&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=lyws&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=lyws&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=lyws&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=lyws&usign=X2titIGzYm9iZjGtuvCYkg
海南卫视,http://222.203.241.36:5001/nn_live.m3u8?id=sm_hnlyws
兵团卫视,http://111.56.121.176/050000001888/5000000188800000210/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000210
兵团卫视,https://liveout.btzx.com.cn/62ds9e/yil08g.m3u8
兵团卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/xuexi1.m3u8?id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/xuexi.m3u8?id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/jsb1.m3u8?id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://39.134.168.76/PLTV/1/224/3221225634/index.m3u8
兵团卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=btws&ip=whus16&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=btws&usign=X2titIGzYm9iZjGtuvCYkg
兵团卫视,http://38.75.136.137:82/live2/bfgd.m3u8?id=4200000124&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://111.56.121.176/050000001888/5000000188800000062/index.m3u8?stbId=nil&channel-id=yinhe_live&Contentid=5000000188800000062
厦门卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xmws&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://38.75.136.137:82/live1/jsb1.m3u8?id=xmws&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://39.134.168.76/PLTV/1/224/3221225640/index.m3u8
厦门卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xmws&ip=whus07&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://38.75.136.137:82/live1/jsb.m3u8?id=xmws&ip=whus16&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=xmws&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=xmws&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=xmws&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=xmws&usign=X2titIGzYm9iZjGtuvCYkg
厦门卫视,http://117.27.190.42:85/tsfile/live/23282_1.m3u8?key=txiptv&playlive=1&authid=0
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/57/20230724/01.m3u8?&HlsSubType=&encrypt=
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/51/20230724/01.m3u8?&HlsSubType=&encrypt=
海峡卫视,https://hlsbkmgsplive.miguvideo.com/migu/kailu/haixiaws/50/20230724/01.m3u8?&HlsSubType=&encrypt=
海峡卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hxws&usign=X2titIGzYm9iZjGtuvCYkg
海峡卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?id=hxws&usign=X2titIGzYm9iZjGtuvCYkg
海峡卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=dx&id=hxws&usign=X2titIGzYm9iZjGtuvCYkg
海峡卫视,http://38.75.136.137:82/live1/jdtv2.m3u8?isp=lt&id=hxws&usign=X2titIGzYm9iZjGtuvCYkg
海峡卫视,http://38.75.136.137:82/live1/fjtv.m3u8?id=hxws&usign=X2titIGzYm9iZjGtuvCYkg
